MSOA11CD,loneliness,LISA_score,LISA_support
E02003642,-0.5690456133400345,0.5,4
E02005923,-0.5694338253130347,0.8,5
E02006159,-0.5694705967796162,1.0,4
E02006551,-0.5702141126300434,1.0,5
E02003958,-0.5713464258011832,1.0,7
E02001227,-0.5720590110462321,1.0,5
E02002771,-0.5726553155989075,0.5,10
E02002729,-0.5729379233330151,0.8,5
E02000503,-0.574477500887301,1.0,5
E02006875,-0.5749066674238443,0.7777777777777778,9
E02002717,-0.5753025791244586,0.75,8
E02002778,-0.5763114637157547,1.0,7
E02005420,-0.5768662296001998,1.0,4
E02006396,-0.5779200911552611,0.75,8
E02001986,-0.5779855597237102,0.6,5
E02002591,-0.5794986625410906,0.75,8
E02001530,-0.5805473002686483,0.8,5
E02006689,-0.5812453304703226,0.6363636363636364,11
E02002599,-0.5826702559246298,0.75,4
E02000323,-0.5832131505845458,0.5,6
E02001246,-0.5842963639479415,1.0,4
E02005304,-0.5856698200722323,0.6,5
E02000137,-0.5858354231801941,0.875,8
E02003713,-0.5869018768573673,0.8,5
E02005242,-0.5873031047757246,0.8333333333333334,6
E02006367,-0.5888176848353396,0.8,5
E02002393,-0.5893060923208588,0.75,8
E02005316,-0.5897584418461796,0.6666666666666666,6
E02004474,-0.5898795404634284,0.5555555555555556,9
E02005306,-0.5901292219965388,0.625,16
E02002000,-0.5923487913179535,1.0,9
E02004197,-0.5935755619510217,1.0,8
E02001159,-0.5953430339358122,0.8888888888888888,9
E02002582,-0.5958465318166901,0.7142857142857143,7
E02004349,-0.59902862252131,0.4,5
E02006828,-0.602027859315734,0.8,5
E02004725,-0.6020698930479598,0.8571428571428571,7
E02004112,-0.603227676333344,0.5,8
E02002083,-0.6032305086487693,0.8571428571428571,7
E02001865,-0.6034525516920443,0.8571428571428571,7
E02001353,-0.6041454841886411,1.0,4
E02006731,-0.6053816619831113,1.0,8
E02001253,-0.6057645037490682,0.6,10
E02003963,-0.6058910889663366,1.0,4
E02001308,-0.6074495401324951,0.7142857142857143,7
E02006537,-0.607631033729188,1.0,6
E02004645,-0.6085314484471465,0.5,6
E02000181,-0.6094930152270708,0.6,5
E02002639,-0.6108732353420472,0.6,5
E02001108,-0.61160994501183,1.0,6
E02006829,-0.6120032180055384,0.9090909090909091,11
E02005071,-0.6128625367766322,0.75,8
E02003144,-0.6138231687402922,0.625,8
E02006869,-0.6138630820142914,1.0,9
E02001976,-0.6140675472091167,0.6666666666666666,6
E02005177,-0.614157686163711,1.0,7
E02006296,-0.6151421362499299,0.5714285714285714,7
E02001701,-0.6174708115707157,0.3333333333333333,6
E02000087,-0.6175262748351283,0.4444444444444444,9
E02003480,-0.6176787985733612,1.0,4
E02003300,-0.6179880976715788,0.5714285714285714,7
E02001199,-0.6184676513836848,1.0,6
E02001005,-0.6204239620020402,1.0,7
E02001257,-0.6204437690921653,0.875,8
E02001697,-0.6212827834827059,0.2222222222222222,9
E02001710,-0.6230164694962302,0.2,5
E02003860,-0.6230338421383093,0.5,4
E02001259,-0.623806854824872,0.6666666666666666,9
E02002285,-0.6240819914915007,1.0,9
E02005072,-0.6241218196176319,1.0,6
E02001766,-0.6263190653555569,0.8333333333333334,6
E02003908,-0.6277361525879728,1.0,5
E02006158,-0.6278280890529948,0.7777777777777778,9
E02003274,-0.6279114721265506,1.0,5
E02001847,-0.6299570534367787,0.9090909090909091,11
E02005343,-0.6300222742531048,0.5,8
E02001423,-0.6301747108139574,0.875,8
E02003096,-0.6320229619371166,1.0,5
E02004243,-0.6323028249242754,0.6666666666666666,9
E02001685,-0.633025423988529,1.0,2
E02001381,-0.6330797866081569,0.2857142857142857,7
E02001512,-0.6335875678348993,0.5,6
E02005247,-0.6353981135139177,0.6153846153846154,13
E02002280,-0.6355440194686746,1.0,5
E02003440,-0.6361757448856395,0.6666666666666666,6
E02004365,-0.6364750529141316,0.8,5
E02006857,-0.6368609463443919,1.0,7
E02004838,-0.6374126145662073,0.7692307692307693,13
E02002055,-0.6386954050650999,0.875,8
E02005193,-0.6387629804634369,0.2857142857142857,7
E02000116,-0.6390235502456062,0.625,8
E02005901,-0.6397636993214997,0.8,5
E02004425,-0.6399118701358351,0.8571428571428571,7
E02006557,-0.641424193762168,0.8,5
E02000513,-0.643891398490698,0.5714285714285714,7
E02000171,-0.6446013556098538,0.875,8
E02004196,-0.6450459211253566,1.0,7
E02004309,-0.6462904785552429,0.5,4
E02004405,-0.6471104137841681,1.0,4
E02006492,-0.6481055406008421,0.17391304347826086,23
E02003513,-0.6485002529697765,1.0,5
E02001452,-0.649654581523453,0.2857142857142857,7
E02002463,-0.649694775692006,1.0,6
E02006868,-0.6503557085201658,1.0,7
E02001137,-0.6504462673176363,0.5454545454545454,11
E02003521,-0.6510037261641207,0.8333333333333334,6
E02001206,-0.653567244817922,0.8571428571428571,7
E02002781,-0.6569522947104153,1.0,7
E02001048,-0.6587046344870576,0.7,10
E02005732,-0.6597306848244476,0.3,10
E02002782,-0.6626698688981691,0.9,10
E02004214,-0.663618822922571,1.0,7
E02001763,-0.6645956445450757,1.0,5
E02003705,-0.6646458292219428,0.8,5
E02004609,-0.6654254435984739,0.42857142857142855,7
E02006655,-0.6662641460338826,0.42857142857142855,14
E02002719,-0.6668275812861832,1.0,4
E02005114,-0.6669132833664752,0.75,4
E02002186,-0.668178587628742,0.8888888888888888,9
E02005609,-0.6687256544329534,0.4,5
E02005788,-0.6694603716723109,1.0,8
E02001224,-0.6717955720648539,0.875,8
E02002110,-0.6737229517880556,1.0,7
E02002361,-0.6742513319820177,1.0,8
E02001767,-0.6753011920763348,0.7142857142857143,7
E02002291,-0.6755244076319225,1.0,5
E02006356,-0.6756173836264615,1.0,6
E02006540,-0.6757515011514409,1.0,5
E02003568,-0.6762642587534115,0.8333333333333334,6
E02004736,-0.6772057376078834,0.8,5
E02002240,-0.6775625891279993,1.0,7
E02004215,-0.6778760764962859,1.0,6
E02000063,-0.6784876206773823,0.6,5
E02001440,-0.6786345942857596,1.0,5
E02006626,-0.6804783362728302,1.0,7
E02005740,-0.6810454914874579,1.0,9
E02005217,-0.6814317961294035,1.0,6
E02005811,-0.6818942190761598,0.75,8
E02004089,-0.6836064025313114,0.5,6
E02001690,-0.6837910775000904,0.6666666666666666,6
E02000217,-0.6840830132063651,0.3333333333333333,6
E02004357,-0.6855174704721154,1.0,4
E02004129,-0.6864989392561301,0.9,10
E02003959,-0.6901053550794516,1.0,4
E02004288,-0.6915295423638781,0.75,4
E02001415,-0.6930552533092699,0.5,6
E02006160,-0.6931076645230035,0.7142857142857143,7
E02002929,-0.6941201606208753,1.0,12
E02001155,-0.6956529933228974,0.5,8
E02006330,-0.6959726540804905,0.625,8
E02001168,-0.696220216129064,1.0,8
E02001283,-0.6975146242380346,0.7777777777777778,9
E02002951,-0.698653454444334,0.5,8
E02003416,-0.698765005555497,0.42857142857142855,7
E02000227,-0.6990158237979169,0.6,10
E02001441,-0.699219039507208,0.8,5
E02002616,-0.6997025978046011,0.5714285714285714,7
E02000151,-0.6997477160229184,1.0,7
E02003484,-0.700016293155858,0.6666666666666666,6
E02004411,-0.7000948965982521,1.0,4
E02004410,-0.7002213269555869,0.6363636363636364,11
E02006658,-0.7003237143958958,1.0,3
E02004708,-0.7008169918725367,0.3333333333333333,3
E02002793,-0.7029415548565742,0.8571428571428571,7
E02002113,-0.7037245468929256,1.0,10
E02002042,-0.7043353829813109,1.0,7
E02004740,-0.7058960073120664,1.0,4
E02006359,-0.7059542029991847,0.8333333333333334,6
E02005356,-0.7060011371896946,0.5714285714285714,7
E02006733,-0.7070638872665003,0.875,8
E02002669,-0.7071045982050556,0.3333333333333333,6
E02001361,-0.708905400683183,0.625,8
E02002048,-0.7106515575378611,0.7777777777777778,9
E02005758,-0.712879292094359,1.0,7
E02002462,-0.7139356529942884,1.0,7
E02002279,-0.7140178400803671,1.0,7
E02000034,-0.7148949404910087,0.5,6
E02006418,-0.7167875811600677,0.5,6
E02006533,-0.7171176901519933,0.7142857142857143,7
E02006395,-0.7171389008341225,0.7142857142857143,7
E02003831,-0.7176419197163832,0.7272727272727273,11
E02005902,-0.7192732560260158,0.8,5
E02002087,-0.7208299534544754,1.0,6
E02002076,-0.7212276672772345,0.8571428571428571,7
E02003518,-0.7227727423734804,1.0,6
E02005055,-0.7236793271407215,0.5714285714285714,7
E02001109,-0.7238041310404524,1.0,7
E02005184,-0.7242625825450002,0.6923076923076923,13
E02004739,-0.7243517079713679,1.0,8
E02003088,-0.7251373732278841,0.7777777777777778,9
E02004727,-0.7267632666529724,0.875,8
E02006350,-0.7269144049250271,1.0,7
E02004134,-0.7287819595895821,0.5833333333333334,12
E02005066,-0.7299251025639621,0.5714285714285714,7
E02002229,-0.7299295403531483,1.0,5
E02002777,-0.7302604696913761,1.0,10
E02004330,-0.7315419019036131,0.5714285714285714,7
E02001786,-0.7317530890413564,0.8571428571428571,7
E02006844,-0.7334768759131537,1.0,7
E02005332,-0.7350799829099959,0.75,8
E02000355,-0.7355952902545808,0.5,6
E02005183,-0.7384831448354248,1.0,5
E02006118,-0.7390643843637874,0.9,10
E02006814,-0.7401581270133327,0.8333333333333334,6
E02006363,-0.7403955886815615,0.5,6
E02006555,-0.7405101852438313,0.8,5
E02004232,-0.7412039160865662,0.8,10
E02000095,-0.7423127012192307,0.25,8
E02002839,-0.7426334511634493,1.0,5
E02001700,-0.742636635894688,0.4444444444444444,9
E02002376,-0.7428117019115019,0.8333333333333334,6
E02003945,-0.7433065880785759,0.8,5
E02006339,-0.7445486157207288,0.375,8
E02005347,-0.7459094439151936,0.7142857142857143,7
E02006429,-0.7465849161093895,0.5714285714285714,7
E02001437,-0.7473835385783443,0.7142857142857143,7
E02002901,-0.7477084289519337,0.8333333333333334,6
E02003703,-0.7496677167841687,0.75,8
E02005722,-0.7518101023415406,0.625,16
E02003095,-0.7569400761262738,1.0,6
E02006748,-0.7574195217280562,0.9166666666666666,12
E02003474,-0.7596395419755384,0.8,5
E02005434,-0.7614839049135854,1.0,3
E02000038,-0.7619308466929207,0.2857142857142857,7
E02002619,-0.762374134738717,0.6,5
E02001265,-0.7624074382903029,0.6666666666666666,6
E02001194,-0.7633591547615928,0.8333333333333334,6
E02004098,-0.7638095052219516,1.0,5
E02004106,-0.7643874219131279,0.625,8
E02006466,-0.7651826585952723,1.0,6
E02006927,-0.7662416158552179,0.625,8
E02001163,-0.7673021186560374,0.9,10
E02006931,-0.76769824973747,0.7692307692307693,13
E02006354,-0.7677074021334143,0.8571428571428571,7
E02004387,-0.7716735260274663,1.0,5
E02003704,-0.7738109735342086,0.75,8
E02004629,-0.7769533473330787,0.6,5
E02002964,-0.7782297852731795,0.6666666666666666,6
E02006543,-0.7783592322949127,0.7692307692307693,13
E02001083,-0.7786591743475104,0.8571428571428571,7
E02000220,-0.7789603542142911,0.7142857142857143,7
E02004732,-0.7795523206498284,1.0,6
E02006535,-0.7796798239054313,1.0,7
E02005543,-0.7798201525268513,1.0,5
E02004477,-0.7800568145017075,0.6666666666666666,6
E02005925,-0.7813908701344549,0.8333333333333334,6
E02001106,-0.7832074500188394,1.0,8
E02006536,-0.7836847297104044,1.0,6
E02004062,-0.7846668722723494,0.8333333333333334,6
E02004744,-0.7855373692650517,1.0,8
E02002335,-0.7875078907665369,0.6363636363636364,11
E02006816,-0.7879306775960281,0.8571428571428571,7
E02006538,-0.7886112603067857,1.0,4
E02002097,-0.7886812345686148,0.7,10
E02004420,-0.7891354697787919,0.6923076923076923,13
E02005927,-0.7897530104498194,0.4,5
E02000327,-0.7904404690737113,0.25,8
E02006302,-0.7907158561136256,0.9,10
E02002740,-0.7921023505156591,0.75,8
E02004731,-0.793159033185096,1.0,4
E02003479,-0.7932951090960235,0.8,5
E02004145,-0.7941849592929884,1.0,6
E02006303,-0.7942078591911774,1.0,5
E02001698,-0.7951896597102495,1.0,3
E02002952,-0.7954266144215185,0.5,6
E02004698,-0.7956282281524787,0.6666666666666666,3
E02006314,-0.7959011839874734,0.6666666666666666,6
E02006362,-0.7961762599655646,0.6,5
E02000934,-0.7971404913946943,0.5714285714285714,7
E02003002,-0.79724455680715,0.5,4
E02006248,-0.7972952888539396,0.8571428571428571,7
E02001055,-0.7979504292281876,0.8,10
E02004218,-0.7985058981204193,1.0,10
E02003165,-0.7986024554537962,1.0,5
E02004362,-0.7991795657100234,1.0,5
E02001410,-0.79979636364678,0.5555555555555556,9
E02004415,-0.800116228638852,0.7777777777777778,9
E02000657,-0.8008930298263225,1.0,6
E02002784,-0.8009852085367505,1.0,7
E02001738,-0.8023228285369535,0.6,5
E02002112,-0.8028761725152979,0.8333333333333334,6
E02004746,-0.8034349194568704,1.0,5
E02004427,-0.8038530608427565,0.8333333333333334,6
E02000668,-0.8042462599548037,0.8571428571428571,7
E02006449,-0.8045097160382267,0.8,5
E02006659,-0.80520983238127,0.2857142857142857,7
E02006259,-0.8060601773911684,0.8,5
E02000670,-0.8073013948808963,1.0,5
E02000672,-0.8085329330921578,1.0,10
E02002792,-0.8088289230263965,0.8333333333333334,6
E02003289,-0.8090549142185349,0.42857142857142855,7
E02005549,-0.81080902341337,0.8571428571428571,7
E02003469,-0.8109637453342351,1.0,6
E02000179,-0.811717892562585,0.8333333333333334,6
E02005525,-0.8117908192665129,0.2,5
E02002483,-0.8133393738559196,0.8,5
E02005204,-0.8143187431728168,1.0,4
E02000145,-0.8143903141910426,0.875,8
E02002763,-0.8146765208241595,0.8333333333333334,6
E02003625,-0.815280658627966,1.0,7
E02000554,-0.8158995416496593,0.2,5
E02004406,-0.8161248896134593,1.0,5
E02005182,-0.8173925390792156,1.0,5
E02006349,-0.8174666387285449,1.0,6
E02004793,-0.818353315261493,1.0,6
E02001188,-0.8188476307057301,0.7,10
E02001435,-0.819675764770629,0.8,5
E02000156,-0.8204546444628764,0.75,8
E02003620,-0.8214508317890996,0.8333333333333334,6
E02005540,-0.8219452489090248,0.8,5
E02001401,-0.8266642542994127,0.8333333333333334,6
E02001012,-0.8269029509158823,1.0,7
E02002984,-0.8276539417268898,0.5,4
E02005724,-0.8287113396569127,1.0,4
E02003547,-0.8308710998611692,1.0,8
E02006803,-0.8315761324168341,1.0,7
E02001575,-0.8322140379032709,1.0,4
E02000348,-0.8324595298722447,0.7142857142857143,7
E02002352,-0.8325602866814323,0.7142857142857143,7
E02003915,-0.8325718472206388,0.6666666666666666,6
E02001742,-0.8333253348674398,0.8,5
E02004797,-0.8334593728871322,1.0,5
E02000511,-0.8336870788276942,0.75,8
E02005550,-0.83382064078867,1.0,7
E02001123,-0.8342158657312589,0.8888888888888888,9
E02006327,-0.8348731957579647,0.6666666666666666,6
E02001316,-0.8350534412680752,0.4,5
E02005547,-0.837040219147317,1.0,5
E02000089,-0.8381564577517231,1.0,6
E02002923,-0.8393664575426372,0.5,6
E02005749,-0.8398521701303903,1.0,6
E02000264,-0.8408656024178135,0.125,8
E02002755,-0.8414282486280538,1.0,6
E02004187,-0.8419919071216039,1.0,6
E02003520,-0.8424143175823011,0.8,5
E02001533,-0.8443758783602573,0.8333333333333334,6
E02003961,-0.8451525935155964,1.0,6
E02002333,-0.8464251498278093,1.0,7
E02001062,-0.8468094136296993,0.625,8
E02006255,-0.8483299322122813,0.8333333333333334,6
E02003557,-0.8495768033489822,1.0,7
E02005926,-0.8508549287031275,0.7142857142857143,7
E02006411,-0.852396938015843,0.8333333333333334,6
E02006686,-0.8525177491957259,0.6666666666666666,6
E02005794,-0.8526800573650936,1.0,12
E02001329,-0.8539779282699359,1.0,6
E02006406,-0.8541762592327696,0.5555555555555556,9
E02005423,-0.8543088532008355,0.5714285714285714,7
E02003823,-0.8551435525674101,0.8,5
E02006146,-0.8566620282993485,0.875,8
E02002466,-0.8587528150244244,1.0,6
E02003516,-0.8589105727210964,1.0,5
E02000899,-0.8590098923952025,0.42857142857142855,7
E02006341,-0.8592961741233759,0.8333333333333334,6
E02002114,-0.8593224199437767,1.0,8
E02000144,-0.8607302815737626,0.8571428571428571,7
E02006189,-0.8613319633622807,0.6666666666666666,12
E02005548,-0.8627361806398577,1.0,4
E02004431,-0.8629423855285991,0.625,8
E02006548,-0.8656223200772026,1.0,6
E02006224,-0.8656849258547372,0.6666666666666666,6
E02002496,-0.8660788377096543,0.3333333333333333,12
E02002758,-0.866225458001453,0.75,8
E02004256,-0.8670009298844416,0.6,10
E02003377,-0.8672712720357152,0.16666666666666666,12
E02000346,-0.8674320924556342,0.3333333333333333,6
E02001010,-0.8675694750822285,1.0,6
E02004172,-0.867626484208857,0.7142857142857143,7
E02005546,-0.8685116195877373,1.0,7
E02004738,-0.869093367391684,1.0,3
E02001317,-0.8693714383411602,0.6666666666666666,9
E02006352,-0.8693972397028463,1.0,5
E02005178,-0.8714988509126838,0.7142857142857143,7
E02002670,-0.8724026267577515,0.75,8
E02002448,-0.8724165002923139,0.75,8
E02004473,-0.8753066645602359,0.8,5
E02004449,-0.8759637250763727,0.3333333333333333,3
E02001073,-0.8763894471841155,0.8333333333333334,6
E02002458,-0.8779160950268176,1.0,9
E02002485,-0.8787074424748796,0.8333333333333334,6
E02003112,-0.8791485020332104,0.6666666666666666,6
E02003821,-0.8792389145012157,1.0,4
E02001432,-0.8814536180746829,1.0,7
E02002902,-0.8819183639969319,1.0,7
E02002641,-0.8822023629092042,0.9,10
E02006072,-0.8822192736541727,1.0,8
E02001607,-0.8828671606131353,0.75,4
E02003631,-0.8833455747081053,0.875,8
E02005723,-0.8834186244298651,1.0,4
E02001303,-0.8872977587135549,1.0,6
E02001116,-0.887706125895942,1.0,6
E02003556,-0.8884726047068372,1.0,7
E02000941,-0.8921727567011479,0.6666666666666666,6
E02001013,-0.892314016184664,0.8571428571428571,7
E02002780,-0.8923659439772158,1.0,5
E02003477,-0.8928181420057001,0.6666666666666666,9
E02003478,-0.8929685342485965,0.8,10
E02000115,-0.8938115213153903,0.7777777777777778,9
E02001422,-0.8946110755684076,0.8571428571428571,7
E02002277,-0.8954346657134435,1.0,8
E02003510,-0.8958139802938845,0.6666666666666666,6
E02002947,-0.896226437141739,0.6,5
E02001578,-0.8964545211529578,0.6,5
E02006348,-0.8966217317388232,0.8888888888888888,9
E02004065,-0.8971333553980649,0.6666666666666666,6
E02004444,-0.8973620432351053,0.5714285714285714,7
E02002678,-0.8979904369454357,1.0,6
E02002375,-0.8985090602032326,0.7777777777777778,9
E02003585,-0.9006533691888156,1.0,4
E02002751,-0.9014284366200719,0.875,8
E02004350,-0.9019879829476799,0.375,8
E02005775,-0.9021326829388833,1.0,5
E02002721,-0.9026263691029698,0.875,8
E02001231,-0.9034069945312871,1.0,8
E02003907,-0.9035929308856921,1.0,6
E02000973,-0.9038630899610401,0.3333333333333333,6
E02005355,-0.9044481266790105,0.5,6
E02001963,-0.9053927525474471,0.6666666666666666,6
E02004775,-0.9060009936382853,1.0,7
E02001056,-0.9069516540823022,1.0,5
E02004285,-0.9070817270326289,0.8333333333333334,6
E02002444,-0.907577476635747,0.75,8
E02003219,-0.9092289708679864,0.5625,16
E02002105,-0.909701182440566,0.8,5
E02002273,-0.9109537242179716,1.0,9
E02006917,-0.9110282554507032,0.42857142857142855,7
E02006881,-0.9129731564723129,0.7142857142857143,7
E02001634,-0.913576319484043,1.0,7
E02001627,-0.9136994233692568,1.0,9
E02001288,-0.9137346129925035,0.6666666666666666,6
E02003149,-0.9138307723412702,0.8333333333333334,6
E02003476,-0.9140723960978803,0.8,5
E02006358,-0.9145747544624403,1.0,8
E02006035,-0.9154765892557971,1.0,5
E02006473,-0.9177678181235454,1.0,10
E02001414,-0.9178290257370711,1.0,6
E02006610,-0.9179687481211896,0.9166666666666666,12
E02002756,-0.9196005314035444,0.8,5
E02001977,-0.92150627450528,0.4444444444444444,9
E02006712,-0.9227278285557958,0.7,10
E02000140,-0.923000966006829,1.0,6
E02003957,-0.9240149217419118,1.0,9
E02004174,-0.924197945466419,1.0,2
E02005252,-0.9264431086320336,0.8888888888888888,9
E02000916,-0.9268464656975735,0.5,6
E02005786,-0.9293525522625871,0.25,12
E02006768,-0.9293756000663284,1.0,5
E02000180,-0.9296845495818176,0.6666666666666666,6
E02000159,-0.9307496912534057,0.8333333333333334,6
E02004097,-0.9325996835886957,1.0,6
E02006929,-0.9326526788479896,0.5,10
E02002373,-0.9329405675179891,0.8333333333333334,6
E02002290,-0.9355448453199781,1.0,7
E02003071,-0.935659911430097,1.0,4
E02006082,-0.9358755518998167,1.0,5
E02005780,-0.9362683254109776,1.0,8
E02006225,-0.9363560971442205,1.0,7
E02002753,-0.9364698604512902,0.6153846153846154,13
E02000663,-0.9374911148752539,1.0,4
E02004728,-0.9378748551728423,1.0,6
